Invoice_ID,Client_Name,Industry,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Total_Amount,Invoice_Date,Payment_Method,Sales_Rep,Status
INV102325,Ridgeway LLC,IT,West,Lucknow,Licenses,User License Pack,11,26246.67,0.0,288713.37,2024-09-03,Cheque,Karan Mehra,Paid
INV102326,Orion Systems,Telecom,West,Bengaluru,Cloud Services,SaaS Subscription,34,10634.13,0.0,361560.42,2021-04-21,Cheque,Vikram Das,Overdue
INV102327,TechNova Pvt Ltd,Logistics,East,Hyderabad,Licenses,User License Pack,6,45030.23,0.0,270181.38,2021-09-08,Cheque,Aman Verma,Pending
INV102328,Urbane Systems,Energy,North,Chennai,Licenses,User License Pack,12,15763.43,0.0,189161.16,2022-01-18,Bank Transfer,Anita Rao,Paid
INV102329,Metro Trade Co,IT,West,Kolkata,Hardware,Workstation,23,11544.9,0.0,265532.7,2021-01-07,Bank Transfer,Anita Rao,Paid
INV102330,Quantum Retailers,IT,West,Bengaluru,Cloud Services,Managed Cloud,37,3799.51,0.0,140581.87,2022-04-04,Bank Transfer,Aman Verma,Paid
INV102331,Pillar Manufacturing,Retail,West,Pune,Hardware,Workstation,22,79447.85,0.0,1747852.7,2024-01-13,Credit,Syed Ahmed,Paid
INV102332,Horizon Logistics,Healthcare,South,Kolkata,Cloud Services,SaaS Subscription,15,65569.8,0.0,983547.0,2021-07-27,Cheque,Rohit Gupta,Overdue
INV102333,Apex Solutions,Manufacturing,East,Chennai,Licenses,User License Pack,48,26462.78,0.0,1270213.44,2023-06-19,Bank Transfer,Priya Sharma,Paid
INV102334,WestBridge Group,Telecom,West,Hyderabad,Maintenance,Remote Support,6,24511.11,0.0,147066.66,2024-11-14,UPI,Vikram Das,Paid
INV102335,JetStream Holdings,Healthcare,South,Chennai,Hardware,Networking Switch,42,113848.65,0.0,4781643.3,2024-08-30,Cheque,Syed Ahmed,Paid
INV102336,Urbane Systems,Finance,West,Lucknow,Software,Billing Software,12,4019.98,0.0,48239.76,2021-01-22,Bank Transfer,Anita Rao,Paid
INV102337,Summit Analytics,Healthcare,South,Mumbai,Consultancy,Process Optimization,12,28015.61,0.0,336187.32,2022-02-14,Bank Transfer,Priya Sharma,Paid
INV102338,GreenGrid Inc,Retail,North,Pune,Software,CRM Module,39,22186.53,0.0,865274.67,2023-06-14,Bank Transfer,Priya Sharma,Paid
INV102339,Ridgeway LLC,Retail,West,Chennai,Software,Billing Software,36,7350.68,0.0,264624.48,2022-05-30,Cheque,Syed Ahmed,Paid
INV102340,Pillar Manufacturing,IT,North,Jaipur,Hardware,Storage Array,33,135935.61,0.0,4485875.13,2024-02-25,Cheque,Anita Rao,Paid
INV102341,Summit Analytics,Healthcare,East,Lucknow,Consultancy,Business Consulting,24,23092.47,0.0,554219.28,2023-03-20,Bank Transfer,Vikram Das,Paid
INV102342,Optima Financials,Logistics,South,Jaipur,Licenses,Perpetual License,31,29574.81,0.0,916819.11,2025-09-20,Credit,Syed Ahmed,Paid
INV102343,Quantum Retailers,Finance,West,Mumbai,Hardware,Storage Array,41,51966.94,0.0,2130644.54,2023-05-24,Cheque,Syed Ahmed,Paid
INV102344,Optima Financials,Retail,North,Bengaluru,Cloud Services,IaaS Package,15,89249.1,0.0,1338736.5,2021-01-14,Cheque,Anita Rao,Paid
INV102345,GreenGrid Inc,Healthcare,East,Bengaluru,Consultancy,Process Optimization,3,4979.57,0.0,14938.71,2023-08-29,Cheque,Neha Singh,Paid
INV102346,Optima Financials,Energy,North,Mumbai,Hardware,Server Rack,11,59306.4,0.0,652370.4,2023-09-05,UPI,Aman Verma,Paid
INV102347,TruTech Solutions,Logistics,South,Kolkata,Cloud Services,IaaS Package,10,28051.48,0.0,280514.8,2023-10-11,Cheque,Rohit Gupta,Paid
INV102348,FusionWorks,IT,South,Lucknow,Consultancy,Process Optimization,50,4894.28,0.0,244714.0,2023-11-02,Bank Transfer,Rohit Gupta,Paid
INV102349,Summit Analytics,Energy,North,Delhi,Consultancy,Business Consulting,18,22182.08,0.0,399277.44,2021-03-28,Cheque,Neha Singh,Paid
INV102350,JetStream Holdings,Manufacturing,West,Chennai,Cloud Services,IaaS Package,41,17340.17,0.0,710946.97,2025-03-28,Credit,Karan Mehra,Paid
INV102351,GreenGrid Inc,IT,South,Kolkata,Licenses,Perpetual License,34,26298.1,0.0,894135.4,2023-06-28,Cheque,Priya Sharma,Paid
INV102352,Urbane Systems,Energy,West,Bengaluru,Cloud Services,SaaS Subscription,7,27866.16,0.0,195063.12,2025-04-10,Credit,Anita Rao,Paid
INV102353,Evergreen Enterprises,Retail,South,Kolkata,Software,Billing Software,11,28206.01,0.0,310266.11,2024-08-17,Credit,Anita Rao,Paid
INV102354,Apex Solutions,Retail,East,Ahmedabad,Consultancy,Process Optimization,1,40513.71,0.0,40513.71,2024-06-20,Cheque,Aman Verma,Paid
INV102355,GreenGrid Inc,Retail,West,Delhi,Hardware,Storage Array,21,106366.16,0.0,2233689.36,2021-05-02,Cheque,Syed Ahmed,Paid
INV102356,Krypton Labs,Finance,West,Ahmedabad,Cloud Services,SaaS Subscription,24,11902.66,0.0,285663.84,2024-03-16,UPI,Anita Rao,Paid
INV102357,Quantum Retailers,Retail,South,Bengaluru,Consultancy,Process Optimization,20,8023.02,0.0,160460.4,2025-05-10,Credit,Vikram Das,Paid
INV102358,Metro Trade Co,Retail,East,Kolkata,Software,Analytics Tool,30,14317.63,0.0,429528.9,2023-01-20,UPI,Aman Verma,Paid
INV102359,GreenGrid Inc,Manufacturing,North,Pune,Hardware,Workstation,24,75680.64,0.0,1816335.36,2024-10-11,Bank Transfer,Aman Verma,Overdue
INV102360,Krypton Labs,IT,North,Hyderabad,Software,Analytics Tool,24,41616.47,0.0,998795.28,2022-11-16,Credit,Anita Rao,Paid
INV102361,Ridgeway LLC,Finance,East,Bengaluru,Software,Analytics Tool,13,30569.85,0.0,397408.05,2025-10-23,Bank Transfer,Rohit Gupta,Paid
INV102362,TechNova Pvt Ltd,Manufacturing,West,Pune,Hardware,Storage Array,13,30406.33,0.0,395282.29,2025-07-13,Credit,Karan Mehra,Pending
INV102363,Krypton Labs,Healthcare,South,Delhi,Consultancy,Business Consulting,16,13420.91,0.0,214734.56,2021-11-05,Cheque,Syed Ahmed,Paid
INV102364,FusionWorks,Logistics,South,Hyderabad,Cloud Services,SaaS Subscription,1,33678.89,0.0,33678.89,2022-11-26,Credit,Priya Sharma,Paid
INV102365,GreenGrid Inc,Telecom,South,Ahmedabad,Cloud Services,IaaS Package,43,59863.98,0.0,2574151.14,2021-10-15,UPI,Anita Rao,Paid
INV102366,TechNova Pvt Ltd,Finance,West,Pune,Hardware,Server Rack,39,38396.23,0.0,1497452.97,2021-11-03,Credit,Anita Rao,Paid
INV102367,Optima Financials,Telecom,East,Jaipur,Hardware,Networking Switch,3,11010.49,0.0,33031.47,2025-06-06,Bank Transfer,Neha Singh,Paid
INV102368,Horizon Logistics,Energy,East,Mumbai,Licenses,License Renewal,14,21055.44,0.0,294776.16,2023-07-03,Bank Transfer,Rohit Gupta,Paid
INV102369,Ridgeway LLC,Logistics,West,Mumbai,Software,ERP Suite,42,40259.0,0.0,1690878.0,2025-10-13,Credit,Rohit Gupta,Paid
INV102370,Apex Solutions,Energy,East,Hyderabad,Hardware,Storage Array,32,62868.04,0.0,2011777.28,2022-10-24,Cheque,Syed Ahmed,Paid
INV102371,Innova Services,Finance,South,Lucknow,Maintenance,Annual Maintenance Contract,1,18098.72,0.0,18098.72,2022-07-03,Bank Transfer,Rohit Gupta,Paid
INV102372,Dynatek Ltd,Healthcare,East,Chennai,Maintenance,Onsite Support,42,15087.72,0.0,633684.24,2024-10-07,Bank Transfer,Neha Singh,Paid
INV102373,TechNova Pvt Ltd,Energy,West,Delhi,Hardware,Networking Switch,30,2605.99,0.0,78179.7,2021-11-08,Bank Transfer,Vikram Das,Paid
INV102374,Apex Solutions,Finance,West,Hyderabad,Licenses,User License Pack,27,15487.0,0.0,418149.0,2023-05-23,UPI,Priya Sharma,Paid
INV102375,FusionWorks,Retail,East,Mumbai,Consultancy,IT Strategy,34,42637.43,0.0,1449672.62,2023-12-19,UPI,Syed Ahmed,Paid
INV102376,Apex Solutions,Logistics,North,Pune,Consultancy,Process Optimization,1,46531.13,0.0,46531.13,2025-07-25,Bank Transfer,Karan Mehra,Pending
INV102377,Metro Trade Co,Healthcare,East,Ahmedabad,Maintenance,Remote Support,19,33242.58,0.0,631609.02,2023-07-13,Bank Transfer,Anita Rao,Paid
INV102378,Nexus Partners,Energy,North,Hyderabad,Consultancy,Business Consulting,40,17292.25,0.0,691690.0,2025-10-04,Bank Transfer,Neha Singh,Paid
INV102379,Horizon Logistics,Finance,East,Hyderabad,Hardware,Workstation,9,30729.16,0.0,276562.44,2023-01-25,Bank Transfer,Rohit Gupta,Paid
INV102380,Krypton Labs,Retail,North,Bengaluru,Cloud Services,SaaS Subscription,12,10567.27,0.0,126807.24,2021-02-04,Credit,Neha Singh,Paid
INV102381,Urbane Systems,IT,West,Lucknow,Cloud Services,IaaS Package,6,10615.85,0.0,63695.1,2022-03-21,UPI,Aman Verma,Paid
INV102382,Innova Services,Finance,West,Chennai,Licenses,Perpetual License,7,23695.79,0.0,165870.53,2021-04-03,Cheque,Rohit Gupta,Paid
INV102383,Innova Services,Telecom,South,Bengaluru,Software,CRM Module,16,38727.24,0.0,619635.84,2024-05-15,Credit,Neha Singh,Paid
INV102384,TechNova Pvt Ltd,IT,West,Jaipur,Software,Billing Software,37,44498.33,0.0,1646438.21,2021-12-19,Bank Transfer,Aman Verma,Paid
INV102385,TruTech Solutions,Finance,North,Lucknow,Licenses,User License Pack,37,2240.27,0.0,82889.99,2023-06-22,UPI,Rohit Gupta,Paid
INV102386,Evergreen Enterprises,Retail,West,Kolkata,Software,ERP Suite,26,39435.88,0.0,1025332.88,2024-09-17,UPI,Karan Mehra,Paid
INV102387,Innova Services,Retail,West,Bengaluru,Hardware,Server Rack,8,14535.63,0.0,116285.04,2023-05-12,Credit,Syed Ahmed,Paid
INV102388,Metro Trade Co,Retail,South,Hyderabad,Consultancy,Business Consulting,30,23968.05,0.0,719041.5,2025-10-15,Credit,Syed Ahmed,Paid
INV102389,GreenGrid Inc,Logistics,East,Chennai,Maintenance,Remote Support,18,1045.16,0.0,18812.88,2021-06-08,Bank Transfer,Aman Verma,Pending
INV102390,Evergreen Enterprises,Finance,West,Mumbai,Consultancy,IT Strategy,10,17557.53,0.0,175575.3,2023-08-15,UPI,Rohit Gupta,Paid
INV102391,Lumina Consulting,Energy,West,Kolkata,Hardware,Storage Array,4,85586.01,0.0,342344.04,2021-01-24,UPI,Anita Rao,Overdue
INV102392,JetStream Holdings,Manufacturing,North,Delhi,Licenses,Perpetual License,13,689.6,768.45,8196.35,2022-02-08,UPI,Syed Ahmed,Paid
INV102393,Nexus Partners,Energy,North,Bengaluru,Maintenance,Remote Support,2,7570.87,0.0,15141.74,2023-03-16,UPI,Syed Ahmed,Paid
INV102394,Orion Systems,Telecom,West,Bengaluru,Maintenance,Annual Maintenance Contract,19,39603.74,0.0,752471.06,2022-05-31,Cheque,Priya Sharma,Paid
INV102395,Lumina Consulting,Healthcare,North,Ahmedabad,Cloud Services,Managed Cloud,35,95630.9,0.0,3347081.5,2023-01-02,Cheque,Syed Ahmed,Paid
INV102396,Dynatek Ltd,IT,South,Hyderabad,Hardware,Networking Switch,1,95000.49,0.0,95000.49,2024-10-19,UPI,Karan Mehra,Paid
INV102397,Evergreen Enterprises,Energy,East,Ahmedabad,Maintenance,Remote Support,47,49645.19,0.0,2333323.93,2024-11-06,Cheque,Priya Sharma,Paid
INV102398,Dynatek Ltd,Telecom,North,Hyderabad,Cloud Services,Managed Cloud,5,34413.0,0.0,172065.0,2022-06-16,Bank Transfer,Aman Verma,Pending
INV102399,Metro Trade Co,Logistics,West,Chennai,Licenses,Perpetual License,41,29573.72,0.0,1212522.52,2023-08-14,UPI,Aman Verma,Paid
INV102400,Horizon Logistics,Healthcare,East,Pune,Hardware,Server Rack,23,84929.42,0.0,1953376.66,2021-06-01,Bank Transfer,Priya Sharma,Paid
INV102401,Ridgeway LLC,Telecom,East,Pune,Cloud Services,IaaS Package,6,86454.52,0.0,518727.12,2025-05-05,UPI,Karan Mehra,Paid
INV102402,Krypton Labs,Retail,South,Ahmedabad,Licenses,Perpetual License,49,30110.28,0.0,1475403.72,2025-09-09,Credit,Vikram Das,Paid
INV102403,Urbane Systems,Telecom,West,Hyderabad,Hardware,Storage Array,6,10926.17,0.0,65557.02,2023-08-05,Credit,Aman Verma,Paid
INV102404,Lumina Consulting,IT,West,Hyderabad,Consultancy,IT Strategy,29,28209.89,0.0,818086.81,2022-08-31,Cheque,Anita Rao,Pending
INV102405,Krypton Labs,IT,South,Bengaluru,Consultancy,Business Consulting,36,11998.34,0.0,431940.24,2025-06-29,UPI,Syed Ahmed,Paid
INV102406,Evergreen Enterprises,IT,North,Jaipur,Hardware,Server Rack,15,26226.59,0.0,393398.85,2022-02-24,Bank Transfer,Karan Mehra,Paid
INV102407,JetStream Holdings,Energy,North,Pune,Hardware,Workstation,21,106918.43,0.0,2245287.03,2024-06-27,Bank Transfer,Rohit Gupta,Paid
INV102408,Innova Services,Healthcare,West,Ahmedabad,Consultancy,Business Consulting,22,30368.51,0.0,668107.22,2024-02-15,UPI,Karan Mehra,Paid
INV102409,TruTech Solutions,Logistics,West,Ahmedabad,Software,Analytics Tool,40,8267.4,0.0,330696.0,2023-05-16,Bank Transfer,Priya Sharma,Paid
INV102410,Optima Financials,Telecom,West,Chennai,Licenses,Perpetual License,37,22944.1,0.0,848931.7,2025-03-16,Credit,Karan Mehra,Paid
INV102411,BlueWave Technologies,Manufacturing,South,Pune,Licenses,User License Pack,18,29613.11,0.0,533035.98,2025-10-30,Credit,Anita Rao,Paid
INV102412,TechNova Pvt Ltd,Logistics,West,Hyderabad,Hardware,Workstation,39,40174.15,0.0,1566791.85,2022-08-01,Credit,Vikram Das,Pending
INV102413,Apex Solutions,Healthcare,South,Hyderabad,Licenses,License Renewal,1,30144.71,0.0,30144.71,2021-12-01,Cheque,Syed Ahmed,Paid
INV102414,Lumina Consulting,Energy,South,Bengaluru,Hardware,Workstation,20,127373.8,0.0,2547476.0,2024-12-12,Credit,Rohit Gupta,Paid
INV102415,Crestline Corp,Manufacturing,West,Chennai,Consultancy,Business Consulting,46,42603.72,0.0,1959771.12,2023-07-21,Cheque,Karan Mehra,Paid
INV102416,Dynatek Ltd,Telecom,West,Kolkata,Cloud Services,Managed Cloud,34,41607.22,0.0,1414645.48,2025-12-03,UPI,Aman Verma,Paid
INV102417,FusionWorks,Retail,South,Lucknow,Consultancy,Process Optimization,20,20224.7,0.0,404494.0,2021-10-22,Cheque,Rohit Gupta,Paid
INV102418,TechNova Pvt Ltd,Finance,East,Hyderabad,Software,Billing Software,1,34573.7,0.0,34573.7,2023-01-25,Cheque,Aman Verma,Paid
INV102419,Horizon Logistics,Retail,South,Chennai,Maintenance,Remote Support,15,14636.19,42644.38,176898.47,2024-10-26,Cheque,Syed Ahmed,Paid
INV102420,Nexus Partners,Logistics,East,Mumbai,Consultancy,IT Strategy,48,9802.33,0.0,470511.84,2021-07-05,Cheque,Anita Rao,Paid
INV102421,Metro Trade Co,Logistics,West,Ahmedabad,Licenses,User License Pack,17,26577.45,0.0,451816.65,2024-06-23,Cheque,Rohit Gupta,Paid
INV102422,TechNova Pvt Ltd,Telecom,East,Bengaluru,Hardware,Workstation,13,71301.31,0.0,926917.03,2022-09-29,Credit,Aman Verma,Pending
INV102423,Nexus Partners,Energy,West,Jaipur,Hardware,Workstation,32,50490.58,0.0,1615698.56,2024-07-15,Credit,Syed Ahmed,Overdue
INV102424,Krypton Labs,Healthcare,West,Hyderabad,Maintenance,Annual Maintenance Contract,31,40996.16,0.0,1270880.96,2025-07-25,UPI,Syed Ahmed,Paid
INV102425,Orion Systems,Logistics,East,Delhi,Cloud Services,Managed Cloud,9,43217.54,0.0,388957.86,2024-06-14,Cheque,Neha Singh,Paid
INV102426,Orion Systems,Energy,East,Hyderabad,Hardware,Storage Array,50,61250.75,0.0,3062537.5,2022-06-14,Credit,Vikram Das,Paid
INV102427,JetStream Holdings,Retail,West,Jaipur,Maintenance,Annual Maintenance Contract,17,33493.03,0.0,569381.51,2025-04-25,Bank Transfer,Anita Rao,Pending
INV102428,TechNova Pvt Ltd,IT,South,Kolkata,Hardware,Networking Switch,48,40913.16,0.0,1963831.68,2021-01-21,Credit,Neha Singh,Overdue
INV102429,Vanguard Imports,Finance,East,Ahmedabad,Maintenance,Onsite Support,4,27005.79,0.0,108023.16,2023-06-30,Credit,Rohit Gupta,Paid
INV102430,Evergreen Enterprises,Energy,East,Ahmedabad,Software,Analytics Tool,25,30081.85,0.0,752046.25,2025-10-27,Credit,Syed Ahmed,Paid
INV102431,Ridgeway LLC,Logistics,East,Hyderabad,Consultancy,Process Optimization,22,24370.15,0.0,536143.3,2023-05-17,Cheque,Aman Verma,Pending
INV102432,WestBridge Group,Telecom,East,Bengaluru,Hardware,Workstation,10,123846.24,0.0,1238462.4,2023-03-05,UPI,Anita Rao,Paid
INV102433,BlueWave Technologies,Retail,North,Mumbai,Consultancy,Process Optimization,22,11155.82,0.0,245428.04,2025-03-24,UPI,Rohit Gupta,Paid
INV102434,TechNova Pvt Ltd,Finance,South,Jaipur,Maintenance,Remote Support,2,3466.3,0.0,6932.6,2021-04-10,Cheque,Aman Verma,Pending
INV102435,Quantum Retailers,Healthcare,West,Chennai,Hardware,Workstation,32,27831.8,0.0,890617.6,2023-01-22,Credit,Vikram Das,Paid
INV102436,Optima Financials,Retail,South,Bengaluru,Maintenance,Remote Support,8,46611.45,0.0,372891.6,2022-04-23,Credit,Syed Ahmed,Paid
INV102437,Pillar Manufacturing,Healthcare,North,Kolkata,Cloud Services,IaaS Package,13,39075.42,0.0,507980.46,2025-06-11,Bank Transfer,Rohit Gupta,Paid
INV102438,GreenGrid Inc,Logistics,West,Chennai,Maintenance,Remote Support,10,45253.63,0.0,452536.3,2024-08-14,UPI,Anita Rao,Paid
INV102439,TruTech Solutions,Logistics,West,Jaipur,Cloud Services,SaaS Subscription,50,32882.86,0.0,1644143.0,2023-07-29,Credit,Rohit Gupta,Pending
INV102440,Pillar Manufacturing,Manufacturing,North,Ahmedabad,Maintenance,Annual Maintenance Contract,11,8390.05,0.0,92290.55,2022-06-10,Bank Transfer,Syed Ahmed,Pending
INV102441,Orion Systems,Retail,West,Mumbai,Maintenance,Onsite Support,20,29487.41,0.0,589748.2,2021-11-30,Bank Transfer,Anita Rao,Paid
INV102442,Innova Services,Energy,West,Chennai,Consultancy,IT Strategy,18,8764.03,0.0,157752.54,2021-01-02,Credit,Karan Mehra,Paid
INV102443,WestBridge Group,Logistics,West,Pune,Software,CRM Module,10,37389.45,0.0,373894.5,2022-01-10,Credit,Neha Singh,Paid
INV102444,Orion Systems,Telecom,West,Pune,Cloud Services,SaaS Subscription,30,81496.09,0.0,2444882.7,2021-10-20,Cheque,Neha Singh,Paid
INV102445,JetStream Holdings,Finance,West,Kolkata,Consultancy,IT Strategy,42,15838.35,0.0,665210.7,2023-04-17,Cheque,Aman Verma,Pending
INV102446,Horizon Logistics,Healthcare,North,Lucknow,Cloud Services,Managed Cloud,6,7454.21,0.0,44725.26,2023-10-02,UPI,Syed Ahmed,Paid
INV102447,Evergreen Enterprises,Manufacturing,West,Lucknow,Maintenance,Annual Maintenance Contract,48,19611.91,0.0,941371.68,2022-07-07,Cheque,Karan Mehra,Pending
INV102448,Orion Systems,Finance,West,Hyderabad,Hardware,Storage Array,19,59900.87,0.0,1138116.53,2021-11-14,UPI,Neha Singh,Paid
INV102449,Evergreen Enterprises,Telecom,North,Delhi,Software,Analytics Tool,29,31583.96,0.0,915934.84,2025-03-06,Cheque,Syed Ahmed,Overdue
INV102450,WestBridge Group,Healthcare,North,Bengaluru,Consultancy,Process Optimization,30,49607.7,0.0,1488231.0,2022-01-16,Credit,Priya Sharma,Pending
INV102451,Nexus Partners,Energy,West,Delhi,Consultancy,IT Strategy,11,31877.53,0.0,350652.83,2025-07-05,UPI,Priya Sharma,Paid
INV102452,Krypton Labs,Healthcare,North,Chennai,Consultancy,Business Consulting,26,11694.5,0.0,304057.0,2021-01-14,UPI,Anita Rao,Paid
INV102453,Nexus Partners,Healthcare,North,Ahmedabad,Consultancy,IT Strategy,25,47909.45,0.0,1197736.25,2022-05-19,Cheque,Neha Singh,Paid
INV102454,Innova Services,IT,South,Kolkata,Software,CRM Module,26,12079.18,0.0,314058.68,2021-08-19,UPI,Neha Singh,Paid
INV102455,Orion Systems,Manufacturing,North,Pune,Cloud Services,Managed Cloud,36,32418.04,0.0,1167049.44,2024-01-13,Cheque,Karan Mehra,Paid
INV102456,Ridgeway LLC,IT,West,Bengaluru,Consultancy,Business Consulting,2,15666.74,2282.44,29051.04,2021-05-10,Bank Transfer,Vikram Das,Paid
INV102457,Nexus Partners,Healthcare,West,Jaipur,Consultancy,Process Optimization,13,25402.09,0.0,330227.17,2025-11-02,Bank Transfer,Neha Singh,Paid
INV102458,Lumina Consulting,Healthcare,South,Bengaluru,Software,CRM Module,13,36775.5,0.0,478081.5,2023-04-18,UPI,Anita Rao,Paid
INV102459,GreenGrid Inc,Finance,West,Delhi,Hardware,Workstation,32,48275.51,0.0,1544816.32,2024-03-14,Credit,Syed Ahmed,Paid
INV102460,JetStream Holdings,Telecom,East,Delhi,Maintenance,Onsite Support,41,24175.04,0.0,991176.64,2023-06-10,UPI,Rohit Gupta,Paid
INV102461,Metro Trade Co,Manufacturing,North,Kolkata,Maintenance,Annual Maintenance Contract,38,9959.73,0.0,378469.74,2021-01-28,Cheque,Priya Sharma,Paid
INV102462,Optima Financials,Finance,West,Lucknow,Cloud Services,IaaS Package,40,54614.98,0.0,2184599.2,2021-03-07,Cheque,Anita Rao,Pending
INV102463,Innova Services,Healthcare,West,Ahmedabad,Cloud Services,Managed Cloud,1,21196.06,0.0,21196.06,2024-04-01,Credit,Aman Verma,Paid
INV102464,Metro Trade Co,Retail,South,Jaipur,Software,Billing Software,35,42795.53,0.0,1497843.55,2024-06-06,Bank Transfer,Aman Verma,Pending
INV102465,FusionWorks,Energy,North,Hyderabad,Licenses,Perpetual License,47,46620.71,0.0,2191173.37,2021-09-18,UPI,Vikram Das,Paid
INV102466,Pillar Manufacturing,Healthcare,West,Jaipur,Cloud Services,SaaS Subscription,38,15916.92,0.0,604842.96,2025-01-12,Bank Transfer,Vikram Das,Paid
INV102467,Innova Services,Logistics,South,Ahmedabad,Cloud Services,IaaS Package,35,56402.43,0.0,1974085.05,2024-12-18,Bank Transfer,Vikram Das,Paid
INV102468,Metro Trade Co,Finance,East,Ahmedabad,Software,Analytics Tool,3,24113.89,0.0,72341.67,2022-04-05,Bank Transfer,Neha Singh,Paid
INV102469,Ridgeway LLC,Telecom,South,Kolkata,Cloud Services,IaaS Package,20,43603.33,0.0,872066.6,2025-08-27,Credit,Anita Rao,Paid
INV102470,TechNova Pvt Ltd,Retail,North,Jaipur,Maintenance,Annual Maintenance Contract,31,40432.04,0.0,1253393.24,2021-10-28,Credit,Priya Sharma,Paid
INV102471,Summit Analytics,IT,East,Mumbai,Cloud Services,Managed Cloud,42,92167.66,0.0,3871041.72,2023-07-08,Credit,Priya Sharma,Paid
INV102472,Crestline Corp,IT,West,Hyderabad,Maintenance,Onsite Support,25,11870.96,0.0,296774.0,2024-08-19,Bank Transfer,Priya Sharma,Paid
INV102473,Quantum Retailers,Retail,South,Jaipur,Hardware,Workstation,19,105093.25,0.0,1996771.75,2021-10-14,Cheque,Rohit Gupta,Paid
INV102474,Urbane Systems,Telecom,East,Ahmedabad,Maintenance,Annual Maintenance Contract,3,13494.26,0.0,40482.78,2024-11-19,UPI,Syed Ahmed,Paid
INV102475,Innova Services,Energy,West,Lucknow,Licenses,License Renewal,22,11933.48,0.0,262536.56,2023-10-31,Cheque,Karan Mehra,Paid
INV102476,Metro Trade Co,IT,West,Jaipur,Hardware,Server Rack,17,82956.33,0.0,1410257.61,2025-09-27,Cheque,Priya Sharma,Paid
INV102477,Innova Services,IT,East,Jaipur,Licenses,License Renewal,30,21095.5,0.0,632865.0,2022-09-22,Bank Transfer,Vikram Das,Paid
INV102478,TruTech Solutions,Manufacturing,East,Chennai,Consultancy,Business Consulting,37,3381.77,0.0,125125.49,2021-09-27,Cheque,Priya Sharma,Overdue
INV102479,Horizon Logistics,Finance,East,Jaipur,Software,ERP Suite,20,11160.28,0.0,223205.6,2022-08-15,Cheque,Karan Mehra,Pending
INV102480,Evergreen Enterprises,Telecom,West,Mumbai,Consultancy,Process Optimization,47,19290.17,0.0,906637.99,2025-06-17,Bank Transfer,Syed Ahmed,Paid
INV102481,Metro Trade Co,Energy,West,Lucknow,Software,CRM Module,8,33780.18,0.0,270241.44,2025-12-07,UPI,Neha Singh,Paid
INV102482,Optima Financials,Healthcare,East,Kolkata,Maintenance,Remote Support,44,30959.72,0.0,1362227.68,2023-04-24,Bank Transfer,Rohit Gupta,Pending
INV102483,Lumina Consulting,Telecom,East,Hyderabad,Software,Billing Software,47,40702.89,0.0,1913035.83,2023-05-12,Cheque,Karan Mehra,Paid
INV102484,WestBridge Group,Energy,South,Mumbai,Consultancy,Process Optimization,48,2898.98,0.0,139151.04,2024-10-16,UPI,Vikram Das,Paid
INV102485,Dynatek Ltd,Retail,West,Bengaluru,Software,Billing Software,21,42600.33,0.0,894606.93,2024-07-04,Cheque,Syed Ahmed,Paid
INV102486,Apex Solutions,Logistics,East,Chennai,Licenses,License Renewal,4,27696.72,0.0,110786.88,2021-05-13,Cheque,Rohit Gupta,Paid
INV102487,Apex Solutions,Telecom,East,Mumbai,Cloud Services,SaaS Subscription,9,37340.03,0.0,336060.27,2024-07-23,UPI,Rohit Gupta,Paid
INV102488,Krypton Labs,IT,West,Bengaluru,Consultancy,IT Strategy,48,32087.93,0.0,1540220.64,2025-12-05,Credit,Neha Singh,Paid
INV102489,Vanguard Imports,Finance,East,Ahmedabad,Consultancy,Process Optimization,38,32876.84,0.0,1249319.92,2025-09-03,Bank Transfer,Vikram Das,Paid
INV102490,Ridgeway LLC,Finance,West,Mumbai,Maintenance,Annual Maintenance Contract,39,21642.07,0.0,844040.73,2023-08-30,Cheque,Aman Verma,Paid
INV102491,TruTech Solutions,Finance,West,Ahmedabad,Cloud Services,IaaS Package,19,6822.67,0.0,129630.73,2022-05-28,UPI,Priya Sharma,Paid
INV102492,WestBridge Group,Healthcare,East,Jaipur,Maintenance,Remote Support,13,16204.33,0.0,210656.29,2021-11-09,UPI,Rohit Gupta,Paid
INV102493,Metro Trade Co,Healthcare,North,Delhi,Cloud Services,Managed Cloud,2,49418.01,0.0,98836.02,2022-07-30,Credit,Neha Singh,Paid
INV102494,FusionWorks,Manufacturing,North,Delhi,Maintenance,Remote Support,9,43424.03,0.0,390816.27,2023-06-05,Bank Transfer,Anita Rao,Paid
INV102495,Dynatek Ltd,Finance,South,Kolkata,Maintenance,Onsite Support,48,2824.74,0.0,135587.52,2024-07-31,Credit,Anita Rao,Paid
INV102496,Apex Solutions,IT,South,Pune,Licenses,Perpetual License,32,14873.23,0.0,475943.36,2024-02-19,UPI,Aman Verma,Pending
INV102497,Orion Systems,Retail,South,Delhi,Licenses,User License Pack,24,7256.9,0.0,174165.6,2024-02-05,UPI,Syed Ahmed,Paid
INV102498,Evergreen Enterprises,Energy,West,Lucknow,Hardware,Storage Array,13,105642.02,0.0,1373346.26,2022-11-18,Bank Transfer,Priya Sharma,Paid
